DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2025-03-13 01:00:00,2025-03-12 00:10:43,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 01:00:00,2025-03-12 00:29:41,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 16:30:00,2025-03-12 14:59:56,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 12:00:00,2025-03-12 15:00:08,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-19 10:00:00,2025-03-12 10:08:30,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 17:00:00,2025-03-12 17:08:46,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-14 01:00:00,2025-03-12 00:16:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-18 02:00:00,2025-03-12 01:59:09,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 18:31:29,2025-03-12 15:31:29,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 16:00:00,2025-03-12 16:23:20,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 17:00:00,2025-03-12 16:23:25,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 20:00:00,2025-03-12 21:51:05,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 21:00:00,2025-03-12 21:51:28,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-13 11:00:00,2025-03-12 11:34:42,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 22:00:00,2025-03-12 13:41:10,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 11:00:00,2025-03-12 11:47:05,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 17:37:04,2025-03-12 14:37:04,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 22:00:00,2025-03-12 20:53:04,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 11:00:00,2025-03-12 11:25:05,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 11:00:00,2025-03-12 11:28:33,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 14:55:52,2025-03-12 14:55:52,sa-unknown-1,0,LOW,10,-1,LOW
2025-03-13 17:00:00,2025-03-12 17:35:43,sa-unknown-1,0,MEDIUM,2,-1,LOW
2025-03-13 17:00:00,2025-03-12 17:52:28,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-15 16:00:00,2025-03-12 16:25:47,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:36:22,sa-unknown-1,0,MEDIUM,2,-1,LOW
2025-03-13 02:00:00,2025-03-12 02:06:02,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 20:00:00,2025-03-12 20:52:04,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 22:00:00,2025-03-12 22:58:49,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 11:00:00,2025-03-12 11:32:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 11:00:00,2025-03-12 11:32:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 15:00:00,2025-03-12 19:06:44,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-12 22:00:00,2025-03-12 13:43:50,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-14 14:30:21,2025-03-12 14:00:39,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:31:20,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-13 12:30:25,2025-03-12 20:38:31,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 23:50:00,2025-03-12 20:38:48,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-15 17:00:00,2025-03-12 18:04:44,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-15 15:00:00,2025-03-12 18:04:53,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-14 18:00:00,2025-03-12 18:05:10,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-12 22:00:00,2025-03-12 20:50:46,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 19:00:00,2025-03-12 19:58:37,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:41:30,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-14 17:00:00,2025-03-12 19:20:27,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-12 21:50:36,2025-03-12 19:50:36,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 23:03:14,2025-03-12 20:03:14,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 13:00:00,2025-03-12 20:15:09,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-14 11:00:00,2025-03-12 11:27:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:37:52,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 15:00:00,2025-03-12 14:37:56,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 21:15:00,2025-03-12 21:19:31,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-14 12:00:54,2025-03-12 21:45:02,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 18:30:00,2025-03-12 21:45:38,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-13 18:30:00,2025-03-12 21:51:58,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-12 14:53:56,2025-03-12 14:53:56,sa-unknown-1,0,LOW,10,-1,LOW
2025-03-12 18:31:34,2025-03-12 16:31:34,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 19:53:12,2025-03-12 16:53:12,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 22:00:00,2025-03-12 22:59:16,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 20:00:00,2025-03-12 20:55:52,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:09:55,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 22:00:00,2025-03-12 20:12:22,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 21:00:00,2025-03-12 21:06:03,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-15 13:30:00,2025-03-12 22:17:42,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-14 17:00:00,2025-03-12 22:31:47,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-15 12:15:00,2025-03-12 22:32:05,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-15 13:30:00,2025-03-12 22:33:01,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:22:59,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-13 15:00:00,2025-03-12 15:28:07,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-12 15:30:00,2025-03-12 13:22:35,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-12 17:30:00,2025-03-12 16:37:17,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-14 11:00:00,2025-03-12 11:57:34,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 22:00:00,2025-03-12 20:47:01,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 19:39:14,2025-03-12 17:39:14,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 20:52:47,2025-03-12 17:52:47,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 18:00:00,2025-03-12 18:22:13,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 18:00:00,2025-03-12 18:01:09,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-12 21:29:37,2025-03-12 19:29:37,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 22:35:34,2025-03-12 19:35:34,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 13:00:00,2025-03-12 19:52:44,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 13:00:00,2025-03-12 22:37:15,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-13 19:00:00,2025-03-12 22:38:12,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-19 14:00:00,2025-03-12 14:17:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 02:00:00,2025-03-12 02:04:26,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:29:33,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 19:22:19,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-03-12 23:00:00,2025-03-12 17:31:34,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 17:00:00,2025-03-12 17:31:46,sa-unknown-1,50,HIGH,5,0,LOW
2025-03-13 20:30:00,2025-03-12 23:05:54,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-13 14:00:00,2025-03-12 14:45:17,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-12 15:00:00,2025-03-12 14:45:22,sa-unknown-1,0,LOW,-1,-1,LOW
2025-03-22 15:00:45,2025-03-12 22:52:03,sa-unknown-1,0,LOW,-1,-1,LOW
