DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2024-05-03 19:00:00,2024-05-02 19:40:07,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-07 13:00:00,2024-05-02 15:25:25,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:34:52,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 14:00:00,2024-05-02 14:32:43,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 13:00:00,2024-05-02 13:39:55,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:34:48,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-25 11:00:00,2024-05-02 11:46:32,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:21:21,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 15:00:00,2024-05-02 13:22:34,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-07 15:00:00,2024-05-02 18:06:38,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:46:37,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:08:42,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:01:54,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 23:56:36,2024-05-02 21:56:36,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 01:05:25,2024-05-02 22:05:25,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 23:00:00,2024-05-02 23:20:39,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:20:08,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 21:30:00,2024-05-02 21:28:05,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 23:00:00,2024-05-02 23:32:15,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:17:17,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:35:57,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 22:00:00,2024-05-02 22:10:26,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 15:00:00,2024-05-02 13:38:56,sa-unknown-1,15,HIGH,15,0,LOW
2024-05-02 21:30:00,2024-05-02 19:03:55,sa-unknown-1,15,HIGH,15,0,LOW
2024-05-03 22:00:00,2024-05-02 22:07:28,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 15:00:00,2024-05-02 14:00:56,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-08 16:00:00,2024-05-02 14:03:08,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-07 17:00:00,2024-05-02 14:03:21,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-08 15:00:00,2024-05-02 14:03:37,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 15:00:00,2024-05-02 15:30:38,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 15:00:00,2024-05-02 15:30:55,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:27:25,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 13:00:00,2024-05-02 13:38:23,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-08 18:00:00,2024-05-02 13:46:11,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-07 15:00:00,2024-05-02 13:46:21,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-08 13:00:00,2024-05-02 13:46:59,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-05 13:00:00,2024-05-02 13:47:28,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-03 17:00:00,2024-05-02 17:28:01,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:12:06,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 18:00:00,2024-05-02 14:39:57,sa-unknown-1,15,HIGH,15,0,LOW
2024-05-03 19:00:00,2024-05-02 19:01:22,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:21:07,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:40:46,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:05:47,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-02 21:00:00,2024-05-02 19:46:47,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-05 00:35:00,2024-05-02 21:35:38,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 04:00:00,2024-05-02 04:42:17,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 13:00:00,2024-05-02 13:40:49,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-06 19:00:00,2024-05-02 19:18:50,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 21:16:00,2024-05-02 17:46:26,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:33:47,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 12:00:00,2024-05-02 12:31:56,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-08 16:00:00,2024-05-02 20:27:58,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-07 16:00:00,2024-05-02 20:28:13,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-08 12:00:00,2024-05-02 20:28:20,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 14:00:00,2024-05-02 14:23:03,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:23:17,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 18:00:00,2024-05-02 18:00:35,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:04:00,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:14:36,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 17:00:00,2024-05-02 17:28:49,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:38:21,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 20:00:00,2024-05-02 20:58:59,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 17:00:00,2024-05-02 17:29:10,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:00:27,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-07 19:00:00,2024-05-02 19:01:10,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 12:27:11,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 16:00:00,2024-05-02 11:47:23,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 12:00:00,2024-05-02 11:47:43,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 17:30:00,2024-05-02 11:47:52,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 18:00:00,2024-05-02 18:08:20,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:29:27,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 17:00:00,2024-05-02 17:29:46,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 18:00:00,2024-05-02 18:10:02,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 19:30:00,2024-05-02 18:11:27,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-02 20:30:00,2024-05-02 19:45:14,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-02 18:00:00,2024-05-02 17:30:50,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:19:11,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 17:00:00,2024-05-02 17:39:42,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:26:40,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 13:00:00,2024-05-02 14:33:59,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 21:00:00,2024-05-02 14:34:08,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-11 11:00:00,2024-05-02 11:45:29,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:21:07,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:31:11,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 17:00:00,2024-05-02 22:20:00,sa-unknown-1,15,HIGH,15,0,LOW
2024-05-03 19:00:00,2024-05-02 19:20:08,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:31:49,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 14:00:00,2024-05-02 12:41:41,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-06 20:00:00,2024-05-02 20:46:14,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:28:47,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:53:04,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-07 18:00:00,2024-05-02 18:04:40,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 16:32:23,2024-05-02 14:32:23,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 20:33:00,2024-05-02 17:33:23,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:22:28,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-03 00:34:33,2024-05-02 22:34:33,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 13:00:00,2024-05-02 13:02:28,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:13:50,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 11:00:00,2024-05-02 11:59:22,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 18:00:00,2024-05-02 18:52:39,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:37:42,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 12:00:00,2024-05-02 14:48:04,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:48:11,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-02 21:15:38,2024-05-02 19:15:38,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 23:08:03,2024-05-02 20:08:03,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 21:00:00,2024-05-02 21:04:48,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 17:00:00,2024-05-02 22:15:10,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-04 13:00:00,2024-05-02 22:19:44,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 15:15:00,2024-05-02 22:20:15,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 18:00:00,2024-05-02 18:57:12,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-03 19:00:00,2024-05-02 19:29:25,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 19:00:00,2024-05-02 19:56:18,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-08 19:00:00,2024-05-02 19:56:42,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-10 19:00:00,2024-05-02 19:57:03,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-12 17:00:00,2024-05-02 19:57:20,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-03 19:00:00,2024-05-02 19:32:22,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-03 14:00:00,2024-05-02 14:34:21,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-02 17:00:00,2024-05-02 12:37:58,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-02 19:00:00,2024-05-02 17:33:00,sa-unknown-1,0,LOW,-1,-1,LOW
