DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2024-06-14 18:00:46,2024-06-14 16:00:46,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 19:37:27,2024-06-14 16:37:27,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-17 12:00:00,2024-06-14 22:31:40,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-16 15:00:00,2024-06-14 22:31:56,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-15 11:00:00,2024-06-14 11:33:12,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-16 16:00:00,2024-06-14 16:39:05,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-15 17:00:00,2024-06-14 17:45:32,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 14:30:00,2024-06-14 12:48:52,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-15 12:00:00,2024-06-14 12:09:26,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-15 16:00:00,2024-06-14 16:18:52,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-16 16:00:00,2024-06-14 16:10:04,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-20 18:30:00,2024-06-14 18:56:05,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-19 18:00:00,2024-06-14 18:56:14,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-20 14:00:00,2024-06-14 18:56:31,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-14 19:00:00,2024-06-14 17:27:43,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-14 18:00:00,2024-06-14 17:38:49,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-06-14 21:00:00,2024-06-14 17:41:37,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-06-19 01:01:00,2024-06-14 22:01:54,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 12:00:00,2024-06-14 12:04:04,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-17 14:00:00,2024-06-14 14:46:46,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 15:00:00,2024-06-14 15:40:08,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 17:00:00,2024-06-14 17:35:13,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-17 17:00:00,2024-06-14 17:46:56,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-17 18:00:00,2024-06-14 15:33:59,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-19 17:00:00,2024-06-14 17:46:10,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 15:00:00,2024-06-14 15:46:07,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 21:00:00,2024-06-14 16:20:15,sa-unknown-1,15,HIGH,15,0,LOW
2024-06-14 23:00:00,2024-06-14 22:03:25,sa-unknown-1,15,HIGH,15,0,LOW
2024-06-14 19:14:04,2024-06-14 16:14:04,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 17:00:00,2024-06-14 17:33:00,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 17:00:00,2024-06-14 17:39:12,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-15 15:00:00,2024-06-14 15:42:18,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 22:50:26,2024-06-14 20:50:26,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 00:10:00,2024-06-14 21:10:56,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 23:00:00,2024-06-14 23:59:44,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-16 16:00:00,2024-06-14 16:45:42,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-06-14 23:00:00,2024-06-14 16:23:47,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 20:00:00,2024-06-14 19:26:02,sa-unknown-1,15,HIGH,15,0,LOW
2024-06-21 20:00:00,2024-06-14 20:11:26,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-20 18:00:00,2024-06-14 20:11:36,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-21 14:00:00,2024-06-14 20:11:54,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-17 20:00:00,2024-06-14 20:12:26,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-06-15 00:00:00,2024-06-14 00:07:30,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 17:38:22,2024-06-14 15:38:22,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 19:04:44,2024-06-14 16:04:44,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-15 15:00:00,2024-06-14 15:41:07,sa-unknown-1,0,LOW,-1,-1,LOW
2024-06-14 18:00:00,2024-06-14 16:26:53,sa-unknown-1,50,HIGH,5,0,LOW
2024-06-19 13:00:00,2024-06-14 16:34:42,sa-unknown-1,0,LOW,-1,-1,LOW
