DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2024-05-25 12:00:00,2024-05-24 12:31:57,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 14:00:00,2024-05-24 14:56:49,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-27 12:00:00,2024-05-24 12:28:42,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-27 20:00:00,2024-05-24 20:20:04,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-28 00:00:00,2024-05-24 00:52:39,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-24 21:00:00,2024-05-24 19:09:52,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-24 19:21:00,2024-05-24 19:21:03,sa-unknown-1,30,HIGH,15,0,LOW
2024-05-25 19:00:00,2024-05-24 19:27:28,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-24 19:45:00,2024-05-24 19:45:22,sa-unknown-1,30,HIGH,15,0,LOW
2024-05-24 17:00:00,2024-05-24 12:29:57,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 12:00:00,2024-05-24 12:30:30,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-24 20:00:00,2024-05-24 18:53:20,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-27 20:00:00,2024-05-24 20:19:35,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 17:00:00,2024-05-24 17:41:41,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-28 15:00:00,2024-05-24 15:08:18,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 15:00:00,2024-05-24 19:42:44,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 17:00:00,2024-05-24 15:12:08,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 16:00:00,2024-05-24 16:17:04,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-27 14:00:00,2024-05-24 14:49:52,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-29 11:00:00,2024-05-24 11:23:44,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-24 18:50:12,2024-05-24 15:50:12,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 17:00:00,2024-05-24 17:28:05,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-31 19:00:00,2024-05-24 17:36:07,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-31 12:00:00,2024-05-24 17:36:14,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-30 16:00:00,2024-05-24 17:36:22,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-24 17:00:00,2024-05-24 15:03:36,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-28 22:00:00,2024-05-24 22:37:35,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-27 17:00:00,2024-05-24 17:31:31,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-27 15:00:00,2024-05-24 15:12:12,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-25 17:00:00,2024-05-24 17:43:59,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-24 22:27:27,2024-05-24 20:27:27,sa-unknown-1,0,LOW,-1,-1,LOW
