DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2025-01-04 17:09:00,2025-01-04 17:09:56,sa-unknown-1,30,HIGH,15,0,LOW
2025-01-05 17:00:00,2025-01-04 17:31:03,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 15:00:00,2025-01-04 15:30:53,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-21 21:00:00,2025-01-04 21:37:37,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 21:00:00,2025-01-04 21:33:14,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 22:00:00,2025-01-04 22:21:45,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 12:00:00,2025-01-04 12:22:04,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 22:00:00,2025-01-04 22:26:10,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 22:00:00,2025-01-04 22:34:59,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-10 21:00:00,2025-01-04 21:24:19,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 17:00:11,2025-01-04 19:21:38,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 21:00:00,2025-01-04 21:38:58,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-04 15:12:00,2025-01-04 15:12:52,sa-unknown-1,30,HIGH,15,0,LOW
2025-01-08 12:00:00,2025-01-04 15:20:24,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 15:00:00,2025-01-04 15:21:14,sa-unknown-1,50,HIGH,5,0,LOW
2025-01-07 17:00:00,2025-01-04 15:21:22,sa-unknown-1,50,HIGH,5,0,LOW
2025-01-06 22:00:00,2025-01-04 22:31:46,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-04 14:51:00,2025-01-04 14:51:07,sa-unknown-1,30,HIGH,15,0,LOW
2025-01-11 12:00:00,2025-01-04 15:12:04,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-10 16:00:00,2025-01-04 15:13:41,sa-unknown-1,50,HIGH,5,0,LOW
2025-01-09 15:00:00,2025-01-04 15:13:51,sa-unknown-1,50,HIGH,5,0,LOW
2025-01-04 20:00:41,2025-01-04 19:14:52,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 21:00:00,2025-01-04 21:29:11,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-09 21:00:00,2025-01-04 21:34:43,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-04 14:30:00,2025-01-04 13:02:20,sa-unknown-1,50,HIGH,5,0,LOW
2025-01-06 23:00:00,2025-01-04 23:10:22,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-11 00:00:00,2025-01-04 00:15:02,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 14:00:00,2025-01-04 14:59:21,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-07 17:00:53,2025-01-04 20:36:30,sa-unknown-1,0,LOW,-1,-1,LOW
2025-01-06 20:00:00,2025-01-04 20:37:04,sa-unknown-1,50,HIGH,5,0,LOW
