DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2024-05-13 20:00:00,2024-05-10 20:23:42,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 15:00:00,2024-05-10 15:46:42,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 15:00:00,2024-05-10 14:26:29,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 19:00:00,2024-05-10 19:55:15,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 19:35:46,2024-05-10 19:35:46,sa-unknown-1,0,LOW,10,-1,LOW
2024-05-12 19:00:00,2024-05-10 19:36:05,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-10 20:35:07,2024-05-10 20:35:07,sa-unknown-1,0,LOW,10,-1,LOW
2024-05-12 23:00:00,2024-05-10 23:53:32,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-13 21:00:00,2024-05-10 21:38:50,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 13:00:00,2024-05-10 14:02:32,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 13:00:00,2024-05-10 14:02:50,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 16:00:00,2024-05-10 15:40:38,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 20:00:00,2024-05-10 20:21:43,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 13:00:00,2024-05-10 13:31:36,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 15:00:00,2024-05-10 15:00:53,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-11 15:00:00,2024-05-10 15:20:08,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-11 18:00:00,2024-05-10 18:48:41,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-11 15:00:00,2024-05-10 15:21:29,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-14 14:00:00,2024-05-10 14:30:14,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 13:00:00,2024-05-10 13:19:18,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 15:00:00,2024-05-10 15:46:24,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-13 14:00:00,2024-05-10 14:28:19,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 21:00:00,2024-05-10 19:21:07,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-10 15:42:14,2024-05-10 13:42:14,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 17:00:30,2024-05-10 14:00:30,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-18 13:00:00,2024-05-10 20:42:32,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-18 12:00:00,2024-05-10 20:42:53,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-17 18:00:00,2024-05-10 20:43:05,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-16 22:00:00,2024-05-10 20:43:49,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-13 13:00:00,2024-05-10 13:48:35,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-10 21:00:00,2024-05-10 16:04:50,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 16:00:00,2024-05-10 19:04:24,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 12:00:00,2024-05-10 19:04:56,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-12 19:00:00,2024-05-10 19:05:35,sa-unknown-1,50,HIGH,5,0,LOW
2024-05-11 19:00:00,2024-05-10 19:22:06,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 16:00:00,2024-05-10 16:04:21,sa-unknown-1,15,MEDIUM,2,-1,LOW
2024-05-11 12:00:00,2024-05-10 12:58:25,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 21:00:00,2024-05-10 21:19:49,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 20:00:00,2024-05-10 20:51:11,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-11 18:00:00,2024-05-10 18:50:18,sa-unknown-1,0,MEDIUM,2,-1,LOW
2024-05-10 14:00:00,2024-05-10 14:59:01,sa-unknown-1,0,LOW,-1,-1,LOW
2024-05-13 14:00:00,2024-05-10 14:59:28,sa-unknown-1,0,LOW,-1,-1,LOW
