DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2025-05-19 13:00:00,2025-05-17 12:34:02,sa-unknown-1,0,LOW,-1,-1,LOW
2025-05-19 18:00:00,2025-05-17 18:30:46,sa-unknown-1,0,LOW,-1,-1,LOW
2025-05-19 16:00:00,2025-05-17 16:50:32,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-24 23:00:00,2025-05-17 23:21:45,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-23 23:00:00,2025-05-17 22:38:14,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-17 21:05:54,2025-05-17 19:05:54,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-20 23:00:00,2025-05-17 23:00:25,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-20 17:00:00,2025-05-17 17:53:12,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-19 18:00:00,2025-05-17 18:27:50,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-19 18:00:00,2025-05-17 18:15:30,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-20 17:00:00,2025-05-17 17:14:56,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-17 18:00:00,2025-05-17 15:52:29,sa-southeast-1,50,HIGH,5,0,HIGH
2025-05-23 02:00:00,2025-05-17 23:02:14,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-19 13:00:00,2025-05-17 13:00:13,sa-unknown-1,0,LOW,-1,-1,LOW
2025-05-19 18:00:00,2025-05-17 18:02:44,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-18 15:00:00,2025-05-17 15:10:42,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-05-17 17:27:30,2025-05-17 17:27:30,sa-unknown-1,0,LOW,10,-1,LOW
2025-05-18 15:00:16,2025-05-17 15:00:16,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-23 21:30:00,2025-05-17 15:02:10,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-17 20:30:00,2025-05-17 15:02:54,sa-southeast-1,15,HIGH,15,0,HIGH
2025-05-19 14:00:00,2025-05-17 14:30:54,sa-southeast-4,0,LOW,-1,-1,MEDIUM
2025-05-19 17:00:00,2025-05-17 17:26:39,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-20 23:00:00,2025-05-17 23:29:07,sa-southeast-2,0,LOW,-1,-1,HIGH
2025-05-18 18:00:00,2025-05-17 18:58:06,sa-southeast-4,15,MEDIUM,2,-1,MEDIUM
2025-05-17 21:03:35,2025-05-17 19:03:35,sa-southeast-4,0,LOW,-1,-1,MEDIUM
2025-05-17 22:10:41,2025-05-17 19:10:41,sa-southeast-4,0,LOW,-1,-1,MEDIUM
2025-05-17 15:15:00,2025-05-17 13:18:11,sa-southeast-1,50,HIGH,5,0,HIGH
2025-05-19 20:00:00,2025-05-17 20:34:38,sa-southeast-1,15,MEDIUM,2,-1,HIGH
2025-05-17 18:30:00,2025-05-17 16:25:19,sa-unknown-1,50,HIGH,5,0,LOW
2025-05-19 20:00:00,2025-05-17 20:07:38,sa-unknown-1,0,LOW,-1,-1,LOW
2025-05-19 19:00:00,2025-05-17 19:07:11,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-19 17:00:00,2025-05-17 17:04:30,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-19 19:00:00,2025-05-17 19:58:21,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-19 17:00:00,2025-05-17 17:03:43,sa-southeast-1,0,LOW,-1,-1,HIGH
2025-05-17 16:28:58,2025-05-17 13:28:58,sa-southeast-3,0,LOW,-1,-1,MEDIUM
2025-05-19 17:00:00,2025-05-17 17:06:33,sa-southeast-3,0,LOW,-1,-1,MEDIUM
2025-05-19 13:00:00,2025-05-17 13:21:40,sa-southeast-1,0,LOW,-1,-1,HIGH
