DUE_TO,CREATED_DATE,REGION,TIER,PRIORITY,ESTIMATED_DURATION,MAXIMUM_WAITING_TIME,RESOURCE_REQUIREMENT
2025-04-21 16:00:00,2025-04-21 14:17:47,sa-unknown-1,50,HIGH,5,0,LOW
2025-04-21 17:00:00,2025-04-21 16:49:24,sa-unknown-1,50,HIGH,5,0,LOW
2025-04-23 14:00:00,2025-04-21 14:08:48,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:44:40,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:45:39,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-22 20:00:00,2025-04-21 20:02:17,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-21 23:00:00,2025-04-21 18:44:55,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-22 18:00:00,2025-04-21 18:45:07,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 14:00:00,2025-04-21 14:03:08,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:36:13,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:55:31,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-21 22:00:00,2025-04-21 20:29:18,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-22 20:00:00,2025-04-21 20:29:53,sa-unknown-1,15,MEDIUM,2,-1,LOW
2025-04-22 17:00:00,2025-04-21 18:01:48,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:52:16,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 14:00:00,2025-04-21 14:25:18,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:38:51,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 14:00:00,2025-04-21 14:00:51,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-22 19:00:00,2025-04-21 19:16:22,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:40:45,sa-unknown-1,0,LOW,-1,-1,LOW
2025-04-23 13:00:00,2025-04-21 13:48:35,sa-unknown-1,0,LOW,-1,-1,LOW
